"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,          26,      -3.077955829,     -0.2107699631,     -0.5593839335,       2.413249139,      -5.956592287,       2884.257161,     0.08595867791,      0.7884424452,                 0,                 0,                 0,      0.0128634613,    -0.05225882136,      0.7913908006,                 0,       9.172342623,    0.002814852774
          0,           0,          27,      -3.490177959,     -0.2255969281,     -0.5501080396,       2.038993965,      -5.931544945,       2884.257161,     0.08506860324,      0.8084621192,                 0,                 0,                 0,      0.0136431705,     -0.0566117537,      0.8109517709,                 0,       9.503648683,    0.002814852774
          0,           0,          28,      -3.284552193,     -0.2093873502,     -0.3054255254,       2.226965079,      -5.915284587,       2884.257161,     0.08106015196,      0.8304809937,                 0,                 0,                 0,     0.01150786919,    -0.06438284503,       0.831940069,                 0,       10.24524348,    0.002814852774
          0,           0,          29,       -3.11535926,     -0.1443752434,     -0.1700390122,       2.388446945,      -6.007572576,       2884.257161,     0.08054299925,      0.8324351858,                 0,                 0,                 0,     0.01123354798,    -0.06523148293,      0.8337747699,                 0,       10.33528914,    0.002814852774
          0,           0,          30,      -3.115832125,     -0.2090048153,     -0.5673973633,       2.376654344,      -6.000659097,       2884.257161,     0.07938872459,      0.8354083916,                 0,                 0,                 0,       0.010394133,    -0.06688451333,      0.8365023684,                 0,       10.52301062,    0.004012512081
          0,           0,          31,      -3.578094928,     -0.2366931476,     -0.5804072216,        1.95885703,      -5.995546968,       2884.257161,     0.07725260259,      0.8415444059,                 0,                 0,                 0,    0.009205009125,    -0.07005369055,      0.8421742291,                 0,       10.89341171,    0.004012512081
          0,           0,          32,       -3.40287077,     -0.2420935678,     -0.3684788009,       2.117453636,       -6.01227692,       2884.257161,     0.07394322062,      0.8563695145,                 0,                 0,                 0,    0.007847321029,    -0.07588714865,      0.8561994428,                 0,       11.58144732,    0.003855405576
          0,           0,          33,      -3.228999772,     -0.2169112107,     -0.2622206237,       2.278077311,       -6.10596804,       2884.257161,     0.06891000264,      0.8874113465,                 0,                 0,                 0,    0.006938458697,    -0.08623425829,      0.8858956705,                 0,       12.87783068,    0.004083541356
          0,           0,          34,       -3.10463928,     -0.2282893885,     -0.2338989035,       2.393136677,      -6.422259227,       2884.257161,     0.06816360161,      0.8903851795,                 0,                 0,                 0,    0.006745887194,    -0.08748572051,      0.8886947132,                 0,       13.06247262,    0.005205720232
          0,           0,          35,        -3.1890337,     -0.3005335071,     -0.6074498457,        2.30439412,      -6.423881028,       2884.257161,     0.06687356594,      0.8962518803,                 0,                 0,                 0,    0.006252560937,    -0.08977489954,      0.8942482732,                 0,       13.40218467,    0.005134690959
          0,           0,          36,      -3.536432252,      -0.344703438,     -0.5917062357,       1.988831808,      -6.442349039,       2884.257161,     0.06482859291,      0.9081702173,                 0,                 0,                 0,    0.005755910149,    -0.09385840233,       0.905630438,                 0,       14.00879113,    0.005965844228
          0,           0,          37,      -3.353919398,     -0.3949900388,     -0.4369996493,       2.153147611,      -6.435427692,       2884.257161,     0.06104877728,      0.9285307015,                 0,                 0,                 0,    0.004938830228,     -0.1011163551,      0.9250252427,                 0,       15.20965272,    0.004673506357
          0,           0,          38,      -3.171825335,     -0.4763422064,     -0.3643867046,       2.319362702,      -6.479324912,       2884.257161,     0.06054858967,      0.9305256429,                 0,                 0,                 0,    0.004869334317,     -0.1019553616,      0.9269030198,                 0,       15.36824636,    0.004977584455
          0,           0,          39,      -3.301410907,     -0.4729974334,     -0.7911376601,       2.186005145,      -6.439574943,       2884.257161,     0.05961471224,      0.9341136865,                 0,                 0,                 0,    0.004561560612,     -0.1034981086,      0.9302743868,                 0,        15.6691805,    0.004977584455
          0,           0,          40,      -3.661871887,     -0.4850537745,     -0.7879728876,        1.87320296,      -6.368763955,       2884.257161,     0.05803707164,      0.9413721209,                 0,                 0,                 0,     0.00408188401,     -0.1063121952,      0.9371485949,                 0,       16.22018641,     0.00614198674
          0,           0,          41,      -3.436051494,       -0.49194637,      -0.549737865,       2.074370237,      -6.270510367,       2884.257161,     0.05525886743,      0.9551684836,                 0,                 0,                 0,    0.003501563812,     -0.1114439055,      0.9502529297,                 0,       17.28534311,    0.006147006687
          0,           0,          42,      -3.241888247,     -0.3986987409,     -0.3803695673,       2.255313954,      -6.287460588,       2884.257161,     0.05492808229,      0.9565408563,                 0,                 0,                 0,    0.003453217598,     -0.1120079753,      0.9515470127,                 0,       17.41442294,    0.006147006687
          0,           0,          43,      -3.309529332,     -0.4256501201,     -0.8215407024,       2.178284369,      -6.266304273,       2884.257161,     0.05429853528,      0.9591090763,                 0,                 0,                 0,    0.003316658106,     -0.1130739248,      0.9539668961,                 0,       17.66362705,    0.006147006687
          0,           0,          44,      -3.763705561,     -0.4254738102,     -0.8188888718,        1.78749251,      -6.231135414,       2884.257161,     0.05318696008,      0.9641813886,                 0,                 0,                 0,    0.003063283781,     -0.1150494104,      0.9587691254,                 0,       18.12815373,    0.006147006687
          0,           0,          45,      -3.544040422,     -0.3999147927,     -0.5568114811,        1.97934612,      -6.185885435,       2884.257161,     0.05122512868,      0.9739357823,                 0,                 0,                 0,    0.002744201499,     -0.1186752699,      0.9680346596,                 0,       19.01285184,    0.006299093246
          0,           0,          46,      -3.333739854,     -0.3068050965,     -0.3882461104,       2.173955426,      -6.146534721,       2884.257161,     0.04783123059,      0.9904508746,                 0,                 0,                 0,    0.002323165292,     -0.1248854227,      0.9837095064,                 0,       20.70720035,    0.008258703933
          0,           0,          47,      -3.196504888,     -0.1569745489,      -0.245568463,       2.319045853,      -6.178332459,       2884.257161,     0.04734805385,      0.9915854034,                 0,                 0,                 0,    0.001909288052,     -0.1255582678,      0.9847428964,                 0,       20.94247435,    0.008258703933
          0,           0,          48,      -3.202998506,     -0.2632349451,      -0.615586704,       2.294818423,      -6.167534773,       2884.257161,     0.04666409857,      0.9952964634,                 0,                 0,                 0,     0.00225742668,      -0.126876251,      0.9882788094,                 0,       21.32895511,    0.008410790491
          0,           0,          49,      -3.645526057,     -0.2874998355,     -0.5973118766,       1.897016721,       -6.15071233,       2884.257161,     0.04542827378,       1.001589741,                 0,                 0,                 0,    0.002187007878,      -0.129186117,      0.9942618788,                 0,       22.04771736,     0.01002582661
          0,           0,          50,      -3.517615473,     -0.2575365916,      -0.415806865,       2.009366359,      -6.132357165,       2884.257161,     0.04309420003,       1.011586986,                 0,                 0,                 0,    0.001511815781,     -0.1332207344,       1.003701936,                 0,       23.47385461,     0.01002582661
          0,           0,          51,      -3.332352466,     -0.1859954607,     -0.3210806646,       2.186233508,       -6.11238426,       2884.257161,     0.04285643257,       1.012620136,                 0,                 0,                 0,    0.001465756567,     -0.1336342942,       1.004678102,                 0,       23.62819476,     0.01002582661
          0,           0,          52,      -3.304658082,     -0.2999275361,     -0.6512405779,       2.190651086,      -6.109082464,       2884.257161,     0.04241729671,       1.014871359,                 0,                 0,                 0,    0.001594404511,     -0.1344576794,       1.006818869,                 0,        23.9258849,     0.01002582661
          0,           0,          53,      -3.797324736,     -0.3493096603,     -0.6722149493,       1.736014003,      -6.101726653,       2884.257161,     0.04145220025,       1.018565978,                 0,                 0,                 0,    0.001497759454,     -0.1360496777,       1.010289771,                 0,       24.57206064,     0.01002582661
          0,           0,          54,      -3.708209321,     -0.3571254731,     -0.5420873857,        1.82306779,       -6.08777429,       2884.257161,     0.03960332386,       1.024062309,                 0,                 0,                 0,   0.0007138148289,     -0.1388248934,       1.015381546,                 0,        25.8579889,     0.01145081379
          0,           0,          55,      -3.527434134,     -0.3278929013,     -0.4814238536,       1.994034842,      -6.056806813,       2884.257161,     0.03935452039,       1.024582027,                 0,                 0,                 0,   0.0006001687856,     -0.1391601651,       1.015850165,                 0,       26.03467193,     0.01129872723
          0,           0,          56,      -3.490460955,      -0.440348258,     -0.7795655704,       2.006013985,      -6.053929938,       2884.257161,      0.0389414186,       1.025548304,                 0,                 0,                 0,   0.0003784453779,     -0.1397347832,       1.016730027,                 0,       26.33566884,     0.01129872723
          0,           0,          57,      -3.975690842,     -0.5019805304,     -0.8283773875,        1.54979369,      -6.048429707,       2884.257161,     0.03825468827,       1.027482901,                 0,                 0,                 0,   8.200682374e-05,     -0.1407470198,       1.018515984,                 0,       26.85900599,     0.01129872723
          0,           0,          58,      -3.903966158,     -0.5316514778,     -0.7304197316,       1.618213087,      -6.036825126,       2884.257161,     0.03709558605,       1.030924013,                 0,                 0,                 0,  -0.0003958042898,     -0.1424860554,       1.021703542,                 0,       27.79101566,     0.01129872723
          0,           0,          59,      -3.737987253,     -0.5255094586,      -0.682725745,       1.780360662,      -6.008804755,       2884.257161,     0.03602293627,        1.03400693,                 0,                 0,                 0,  -0.0007978959482,     -0.1440777521,       1.024553358,                 0,       28.70412678,     0.01246018036
          0,           0,          60,      -3.681435596,     -0.5544293799,      -0.749745237,       1.832198239,      -5.981962626,       2884.257161,     0.03429431243,       1.039417635,                 0,                 0,                 0,   -0.001058564384,     -0.1467196734,       1.029581691,                 0,       30.30874689,     0.01238413114
          0,           0,          61,      -3.691163675,     -0.5633406243,     -0.7286016566,       1.821620246,      -5.899925714,       2884.257161,       0.034068287,       1.040056242,                 0,                 0,                 0,   -0.001088535533,     -0.1470531579,       1.030171347,                 0,       30.52857463,     0.01284001082
          0,           0,          62,      -3.764939796,     -0.6935444682,     -0.9966538301,       1.734297142,      -5.901519244,       2884.257161,     0.03377098995,        1.04129533,                 0,                 0,                 0,   -0.001076866568,     -0.1475611037,       1.031339985,                 0,       30.83401852,     0.01284001082
          0,           0,          63,      -4.127577939,     -0.7695050103,       -1.03328121,       1.386682609,      -5.899131987,       2884.257161,     0.03318744147,       1.043303016,                 0,                 0,                 0,   -0.001062685647,     -0.1484844179,       1.033215838,                 0,       31.43668116,     0.01284001082
          0,           0,          64,      -3.995759664,     -0.8222164308,     -0.9654427148,       1.514848559,      -5.886905487,       2884.257161,     0.03204799084,       1.046300535,                 0,                 0,                 0,   -0.001220227385,     -0.1501270714,       1.035969955,                 0,       32.64792919,     0.01419676884
          0,           0,          65,      -3.826206504,     -0.8559146228,     -0.9422785347,       1.677470203,      -5.832465195,       2884.257161,     0.03189508085,       1.046648328,                 0,                 0,                 0,   -0.001236976595,     -0.1503380519,       1.036285911,                 0,       32.81535272,     0.01389269075
          0,           0,          66,      -3.957622014,     -0.9671291012,      -1.223299916,       1.541596476,      -5.829935599,       2884.257161,     0.03169212511,       1.047298142,                 0,                 0,                 0,   -0.001238040946,     -0.1506507633,        1.03689061,                 0,       33.04600553,     0.01389269075
          0,           0,          67,       -4.34298981,      -1.042329624,      -1.279806839,       1.187536287,       -5.82080685,       2884.257161,      0.0312957041,       1.048363962,                 0,                 0,                 0,     -0.0012748558,     -0.1512262394,       1.037871399,                 0,       33.49865394,     0.01389269075
          0,           0,          68,      -4.161900939,      -1.081253721,      -1.202495201,       1.352441448,      -5.793532141,       2884.257161,     0.03046335152,       1.049829824,                 0,                 0,                 0,   -0.001555534252,      -0.152300491,       1.039170455,                 0,       34.46205922,     0.01389269075
          0,           0,          69,      -3.977594846,      -1.023614216,       -1.13763971,       1.528184945,      -5.705341545,       2884.257161,     0.03035931652,       1.050044898,                 0,                 0,                 0,   -0.001555952104,     -0.1524402927,       1.039364197,                 0,       34.58723774,     0.01389269075
          0,           0,          70,       -4.12965774,       -1.12086694,       -1.37270349,       1.372864569,       -5.69732076,       2884.257161,     0.03020135599,       1.050351776,                 0,                 0,                 0,   -0.001599642506,     -0.1526491422,       1.039638982,                 0,       34.77829857,     0.01529514441
          0,           0,          71,      -4.493266059,      -1.155518376,      -1.410984233,       1.054063838,      -5.679374268,       2884.257161,     0.02988055202,       1.050702811,                 0,                 0,                 0,   -0.001806674671,     -0.1530260291,       1.039928978,                 0,       35.16343373,     0.01529514441
          0,           0,          72,      -4.308936473,      -1.129960948,      -1.329332053,       1.216759425,       -5.63895151,       2884.257161,      0.0291668019,       1.050857533,                 0,                 0,                 0,    -0.00245859546,      -0.153755803,       1.039957408,                 0,       36.02923408,     0.01529514441
          0,           0,          73,      -4.113182084,      -1.029336903,      -1.233683407,       1.398128027,       -5.54791793,       2884.257161,     0.02907888182,       1.050863742,                 0,                 0,                 0,   -0.002546837342,     -0.1538434655,       1.039948255,                 0,       36.13838209,     0.01529012446
          0,           0,          74,      -4.216470652,      -1.126459896,      -1.410763191,       1.286377892,          -5.53976,       2884.257161,     0.02893007785,       1.050862825,                 0,                 0,                 0,   -0.002697797837,     -0.1539898496,       1.039921513,                 0,       36.32423081,     0.01529012446
          0,           0,          75,      -4.546889213,      -1.155156488,      -1.440248977,      0.9979652453,      -5.522886792,       2884.257161,     0.02863635969,        1.05086091,                 0,                 0,                 0,   -0.002939642554,     -0.1542787729,       1.039868623,                 0,       36.69673524,     0.01529012446
          0,           0,          76,      -4.418581534,      -1.132639422,      -1.381537179,       1.120360888,      -5.488045261,       2884.257161,     0.02811641101,       1.050771328,                 0,                 0,                 0,    -0.00337501684,     -0.1547752667,       1.039690114,                 0,       37.37217127,     0.01529012446
          0,           0,          77,      -4.226558732,      -1.055099579,      -1.297782954,       1.294734981,      -5.417601042,       2884.257161,     0.02708914977,       1.050616063,                 0,                 0,                 0,   -0.004123910523,       -0.15575996,       1.039358825,                 0,        38.7836485,     0.01712060514
          0,           0,          78,      -4.064903038,     -0.9281515788,      -1.188024617,       1.443962968,      -5.295270046,       2884.257161,      0.0270419975,       1.050595632,                 0,                 0,                 0,   -0.004226298332,     -0.1558028482,       1.039330518,                 0,        38.8505188,     0.01704455592
          0,           0,          79,      -4.154239029,      -1.061257896,      -1.386145595,       1.335294265,      -5.284940119,       2884.257161,     0.02687923724,       1.050312869,                 0,                 0,                 0,   -0.004536952812,     -0.1559140345,       1.039023787,                 0,        39.0752483,     0.01674047783
          0,           0,          80,      -4.457547426,      -1.094335225,      -1.413757349,       1.058266491,       -5.26390914,       2884.257161,      0.0265262785,       1.050375107,                 0,                 0,                 0,   -0.004712448825,     -0.1562724385,       1.039023789,                 0,       39.59752995,     0.01658839127
          0,           0,          81,      -4.343721422,      -1.062641182,      -1.338620632,       1.173340859,      -5.223284386,       2884.257161,      0.0257796611,       1.050282498,                 0,                 0,                 0,   -0.005307838643,     -0.1569916317,       1.038802938,                 0,       40.74074107,     0.01689246936
          0,           0,          82,      -4.174871032,     -0.9874454634,      -1.250175842,       1.344167416,      -5.155219048,       2884.257161,      0.0256874301,       1.050259543,                 0,                 0,                 0,   -0.005403976848,     -0.1570784754,       1.038764316,                 0,       40.88612752,     0.01689246936
          0,           0,          83,      -4.253715625,       -1.11180804,      -1.439612479,       1.253330088,      -5.149207473,       2884.257161,     0.02554090625,       1.050242105,                 0,                 0,                 0,   -0.005513524703,     -0.1572197451,       1.038721699,                 0,       41.12000155,     0.01689246936
          0,           0,          84,      -4.557092209,       -1.15525498,      -1.477669154,      0.9487756782,      -5.136894928,       2884.257161,     0.02527801575,       1.050328615,                 0,                 0,                 0,   -0.005609282738,      -0.157493664,       1.038761244,                 0,        41.5510705,      0.0171205695
          0,           0,          85,      -4.320514221,      -1.149926435,      -1.395879253,       1.101870109,       -5.11359632,       2884.257161,     0.02491158952,       1.050755461,                 0,                 0,                 0,   -0.005741375712,     -0.1579286444,       1.039117976,                 0,        42.1793824,      0.0171205695
          0,           0,          86,      -4.222210934,      -1.107154251,      -1.302914459,       1.246750119,       -5.07636806,       2884.257161,     0.02487081778,       1.050809083,                 0,                 0,                 0,   -0.005765386916,     -0.1579781082,       1.039163704,                 0,       42.25068481,      0.0171205695
          0,           0,          87,      -4.307469018,      -1.215741448,      -1.440921932,       1.192488266,      -5.072852069,       2884.257161,     0.02482450381,       1.050946376,                 0,                 0,                 0,   -0.005759322156,     -0.1580475593,       1.039290869,                 0,       42.33504058,      0.0171205695
          0,           0,          88,      -4.194785536,      -1.261457012,      -1.481833018,       1.229661978,      -5.065872777,       2884.257161,      0.0247361476,       1.051332568,                 0,                 0,                 0,   -0.005660285869,     -0.1582016345,        1.03965585,                 0,       42.50187154,     0.01839269284
          0,           0,          89,      -4.215727546,      -1.274138966,      -1.522927203,       1.113779392,      -5.052975449,       2884.257161,     0.02452641906,       1.051770498,                 0,                 0,                 0,   -0.005835028576,     -0.1584842226,       1.040050708,                 0,        42.8831659,      0.0185447794
          0,           0,          90,      -4.352634028,       -1.25699439,      -1.480541395,       1.141399503,      -5.033338295,       2884.257161,     0.02396620122,       1.052366136,                 0,                 0,                 0,   -0.006334243226,      -0.159139361,       1.040540017,                 0,       43.91042731,     0.01877287954
          0,           0,          91,      -4.224517196,      -1.224891914,      -1.410023569,       1.287474414,      -5.020702827,       2884.257161,     0.02391811015,       1.052538071,                 0,                 0,                 0,   -0.006330409096,     -0.1592165777,       1.040700989,                 0,       44.00590451,     0.01877287954
          0,           0,          92,      -4.323851606,      -1.345904771,       -1.57668127,       1.120626302,      -5.019189689,       2884.257161,     0.02379061953,       1.052603547,                 0,                 0,                 0,    -0.00643940207,     -0.1593535012,       1.040743332,                 0,        44.2444782,     0.01922875922
          0,           0,          93,      -4.447768792,      -1.401155246,      -1.581575706,      0.9729521007,      -5.017056539,       2884.257161,     0.02348970698,       1.052555952,                 0,                 0,                 0,    -0.00675377475,     -0.1596415773,       1.040644206,                 0,       44.80924144,     0.01892496611
          0,           0,          94,      -4.451891331,      -1.426010733,      -1.565701574,       1.001515758,      -5.017005465,       2884.257161,     0.02298100307,       1.052301981,                 0,                 0,                 0,   -0.007449793921,     -0.1600984514,       1.040305759,                 0,       45.79008053,     0.01831699987
          0,           0,          95,      -4.229055206,      -1.429760535,      -1.445471809,       1.325688409,       -5.03424858,       2884.257161,     0.02289919858,       1.052250184,                 0,                 0,                 0,   -0.007560998244,     -0.1601700186,       1.040240543,                 0,       45.95139782,     0.01831699987
          0,           0,          96,      -4.378458843,      -1.532173093,      -1.582039242,       1.210925764,      -5.035839988,       2884.257161,     0.02280957319,        1.05218778,                 0,                 0,                 0,   -0.007682226858,     -0.1602474461,       1.040163525,                 0,       46.12921827,     0.01808889973
          0,           0,          97,      -4.533727824,      -1.596687277,      -1.744004703,      0.9105046736,      -5.039798981,       2884.257161,     0.02274419835,       1.052235201,                 0,                 0,                 0,   -0.007759590592,     -0.1603200622,       1.040198872,                 0,       46.26389483,     0.01964074489
          0,           0,          98,      -4.498493473,      -1.627496486,      -1.729052498,        1.01398131,      -5.050744634,       2884.257161,     0.02267792783,       1.053078683,                 0,                 0,                 0,   -0.007564304656,     -0.1605317951,       1.041018032,                 0,       46.43628336,     0.02009662457
          0,           0,          99,      -4.470392201,      -1.590458941,      -1.728471076,       1.029516451,      -5.083840467,       2884.257161,     0.02267632735,        1.05318922,                 0,                 0,                 0,     -0.0075400335,     -0.1605525659,       1.041126613,                 0,       46.44443538,     0.02009662457
          0,           0,         100,      -4.559264973,      -1.664463822,      -1.830176369,      0.9721188789,      -5.087182054,       2884.257161,     0.02264325621,       1.053361636,                 0,                 0,                 0,   -0.007509516879,     -0.1606150742,       1.041290666,                 0,       46.51988327,     0.02017267379
          0,           0,         101,      -4.677682177,      -1.702640203,      -1.855778383,      0.9098355405,      -5.094278081,       2884.257161,     0.02266669506,       1.053373481,                 0,                 0,                 0,   -0.007499056803,     -0.1605940483,       1.041306401,                 0,       46.47230123,     0.02017267379
          0,           0,         102,       -4.75810289,       -1.70769974,      -1.866213653,       0.752003512,       -5.09437163,       2884.257161,     0.02269252604,       1.053371787,                 0,                 0,                 0,   -0.007499558728,     -0.1605683156,       1.041309218,                 0,         46.419327,     0.02017267379
          0,           0,         103,      -4.798918202,      -1.718354072,      -1.888984718,       0.666873654,      -5.094560348,       2884.257161,      0.0226646635,       1.053287137,                 0,                 0,                 0,   -0.007570847215,     -0.1605810555,       1.041221016,                 0,       46.47265717,     0.02017267379
          0,           0,         104,      -4.765362529,      -1.730317773,      -1.905601491,      0.7283474681,      -5.094940844,       2884.257161,     0.02258924646,          1.053094,                 0,                 0,                 0,   -0.007733278595,      -0.160621789,       1.041017718,                 0,       46.61926204,     0.02009662457
          0,           0,         105,      -4.746395415,      -1.743621938,       -1.88652137,      0.7483640234,      -5.095708057,       2884.257161,     0.02247666485,       1.052884567,                 0,                 0,                 0,   -0.007921709767,     -0.1606962925,       1.040791916,                 0,       46.84345181,     0.02009662457
          0,           0,         106,      -4.892040272,      -1.750176858,      -1.883428036,      0.6241097914,      -5.097267893,       2884.257161,     0.02235851748,        1.05280177,                 0,                 0,                 0,   -0.008033362847,     -0.1607982675,       1.040689862,                 0,       47.08727989,     0.02009662457
